timestamp,age_days,cycles,avg_dod,avg_temp,cumulative_ah,soh_pct,fail_prob_90d
2024-12-11T08:31:18.240651Z,0,0,0.2480007946879752,28.752255979032284,0,100.0,0.0
2024-12-11T12:31:18.240651Z,0,0,0.23489102465688408,25.639202015836428,0,99.58603577166274,0.0024837853700235826
2024-12-11T16:31:18.240651Z,0,0,0.257347803621321,29.396989874314144,0,99.91403403191978,0.0005157958084813003
2024-12-11T20:31:18.240651Z,0,0,0.3563620603484016,27.337546711260227,0,98.24817159385718,0.010510970436856922
2024-12-12T00:31:18.240651Z,0,0,0.25205586995855006,29.39225150653636,0,99.54375282799884,0.002737483032006935
2024-12-12T04:31:18.240651Z,0,0,0.26595352277980294,31.11270669337015,0,99.35907841893794,0.0038455294863723563
2024-12-12T08:31:18.240651Z,1,0,0.2823933224755885,27.661545927766745,0,99.51418611390073,0.0029148833165955922
2024-12-12T12:31:18.240651Z,1,0,0.32154105015039414,35.70823800435231,0,98.7052564404969,0.007768461357018623
2024-12-12T16:31:18.240651Z,1,0,0.2593113635876061,28.07989711287748,0,100.0,0.0
2024-12-12T20:31:18.240651Z,1,0,0.2579921761518736,20.877593921543802,0,99.8890756173887,0.0006655462956678093
2024-12-13T00:31:18.240651Z,1,0,0.32715771341525973,21.672451463556527,0,99.08146992558801,0.005511180446471939
2024-12-13T04:31:18.240651Z,1,0,0.31093442983645064,29.35714388974095,0,99.17785126619407,0.004932892402835592
2024-12-13T08:31:18.240651Z,2,0,0.30337895347444455,26.44559699344992,0,99.4772865462171,0.0031362807226973924
2024-12-13T12:31:18.240651Z,2,0,0.2840164391821349,22.648136728536024,0,99.02471685159325,0.005851698890440474
2024-12-13T16:31:18.240651Z,2,0,0.37474706556171977,20.670844421533783,0,99.01639326087383,0.005901640434757041
2024-12-13T20:31:18.240651Z,2,0,0.2832557485007112,25.81376532552503,0,99.63565818819785,0.002186050870812892
2024-12-14T00:31:18.240651Z,2,0,0.33966736175999623,23.256374638757812,0,98.62171580246901,0.008269705185185926
2024-12-14T04:31:18.240651Z,2,0,0.29043478375591925,18.62156838331039,0,98.72219355415245,0.007666838675085273
2024-12-14T08:31:18.240651Z,3,0,0.3248580372026882,25.712128680352826,0,99.32407422857933,0.004055554628523993
2024-12-14T12:31:18.240651Z,3,0,0.3079269845538357,28.127951969836683,0,98.95018784196364,0.006298872948218161
2024-12-14T16:31:18.240651Z,3,0,0.26690370294666743,23.184730767174642,0,99.29863172932384,0.004208209624056934
2024-12-14T20:31:18.240651Z,3,0,0.3243486240392791,22.65298829898638,0,98.99674994370058,0.006019500337796529
2024-12-15T00:31:18.240651Z,3,0,0.3223265588014972,28.326925544863933,0,98.9260333967226,0.006443799619664388
2024-12-15T04:31:18.240651Z,3,0,0.29601408945468005,16.56332783020985,0,98.51687260783947,0.008898764352963155
2024-12-15T08:31:18.240651Z,4,0,0.2501376586199259,26.998871133617182,0,99.15558212306927,0.005066507261584405
2024-12-15T12:31:18.240651Z,4,0,0.3649614148893033,23.218680144692872,0,98.99116579004999,0.006053005259700058
2024-12-15T16:31:18.240651Z,4,0,0.28972812210661847,20.249889725447094,0,99.12543099513245,0.005247414029205317
2024-12-15T20:31:18.240651Z,4,0,0.21363397884038254,27.172118217729288,0,100.0,0.0
2024-12-16T00:31:18.240651Z,4,0,0.22769710728057724,25.36064753856935,0,99.53814855789705,0.002771108652617727
2024-12-16T04:31:18.240651Z,4,0,0.30109260727617215,33.00889445660458,0,98.99635303164311,0.006021881810141337
2024-12-16T08:31:18.240651Z,5,1,0.3089637817478158,26.099983419858827,100,99.77560171115067,0.0013463897330959753
2024-12-16T12:31:18.240651Z,5,1,0.31784355295747546,32.316514456097806,100,98.3608928176236,0.009834643094258438
2024-12-16T16:31:18.240651Z,5,1,0.2536712029297237,23.05095098422116,100,98.89105275948442,0.0066536834430934565
2024-12-16T20:31:18.240651Z,5,1,0.2888888651450613,17.64596852748671,100,98.77440863961651,0.007353548162300939
2024-12-17T00:31:18.240651Z,5,1,0.341906328394719,34.98365445845893,100,100.0,0.0
2024-12-17T04:31:18.240651Z,5,2,0.19339768596343454,26.33855731171918,200,,
2024-12-17T08:31:18.240651Z,6,1,0.2693951600470096,24.296045567918075,100,99.98154049657468,0.00011075702055191527
2024-12-17T12:31:18.240651Z,6,1,0.2920682581480656,19.821731235870942,100,98.41735311333346,0.009495881319999226
2024-12-17T16:31:18.240651Z,6,1,0.29731087245908394,33.839649567899414,100,99.1858772288052,0.00488473662716882
2024-12-17T20:31:18.240651Z,6,1,0.2750352200730424,19.075281167914877,100,98.91829079740073,0.006490255215595624
2024-12-18T00:31:18.240651Z,6,1,0.4064234866217582,20.89306660387807,100,98.63631479697038,0.008182111218177709
2024-12-18T04:31:18.240651Z,6,1,0.3465786506437122,26.924754830529317,100,98.67273319454323,0.007963600832740638
2024-12-18T08:31:18.240651Z,7,1,0.26726061522853045,27.2303610074104,100,99.2167088222619,0.004699747066428642
2024-12-18T12:31:18.240651Z,7,1,0.236103121284019,25.862939588610597,100,100.0,0.0
2024-12-18T16:31:18.240651Z,7,1,0.2940680836945059,26.429130698012713,100,99.87605556037768,0.0007436666377339236
2024-12-18T20:31:18.240651Z,7,1,0.2794536384583131,30.531443550299443,100,99.52229104623729,0.002866253722576289
2024-12-19T00:31:18.240651Z,7,1,0.3091617218610953,18.8776548413975,100,98.4211835650507,0.009472898609695817
2024-12-19T04:31:18.240651Z,7,1,0.38618328603916485,24.102403933586995,100,98.21465990113964,0.010712040593162157
